monthly_rent,deposit,locality,bhk,size_sqft,furnishing_status,preferred_tenant,bathrooms,floor_number,total_floors,amenities_count,source
41981.0,154103.0,T Nagar,3,1480,Semi-Furnished,Family,3,4.0,4,,99acres
28267.0,105536.0,Velachery,3,1586,Furnished,Bachelors,3,4.0,4,10.0,Housing.com
5000.0,20457.0,Tambaram,1,442,Semi-Furnished,Family,1,0.0,6,6.0,99acres
11664.0,53133.0,Medavakkam,2,759,Furnished,Family,2,2.0,12,6.0,Housing.com
19056.0,69662.0,Nungambakkam,2,702,Unfurnished,Family,2,4.0,6,3.0,99acres
6762.0,27863.0,Medavakkam,1,597,Furnished,Family,1,7.0,8,,MagicBricks
38211.0,166543.0,Velachery,4,1892,Furnished,Family,4,8.0,8,9.0,MagicBricks
26840.0,60300.0,Anna Nagar,3,1130,Furnished,Both,2,10.0,12,5.0,NoBroker
15787.0,58949.0,Perungudi,2,894,Furnished,Family,2,4.0,12,7.0,Housing.com
15148.0,33146.0,Navalur,2,793,Furnished,Bachelors,2,4.0,8,10.0,MagicBricks
22508.0,55084.0,ECR,3,1329,Furnished,Both,2,1.0,2,6.0,MagicBricks
13517.0,44214.0,Medavakkam,2,921,Semi-Furnished,Family,2,6.0,6,2.0,MagicBricks
22842.0,111402.0,OMR,2,1038,Semi-Furnished,Both,2,9.0,12,10.0,MagicBricks
34584.0,164922.0,Sholinganallur,4,2286,Furnished,Both,4,0.0,12,2.0,99acres
33780.0,95180.0,Adyar,3,1419,Furnished,Family,3,0.0,16,5.0,Housing.com
18482.0,37899.0,Sholinganallur,2,986,Semi-Furnished,Family,2,1.0,4,8.0,NoBroker
14625.0,37956.0,ECR,2,1028,Semi-Furnished,Both,1,1.0,12,4.0,NoBroker
8566.0,22060.0,Medavakkam,2,889,Semi-Furnished,,2,8.0,8,,99acres
7927.0,36433.0,Mogappair,1,560,Semi-Furnished,Both,1,7.0,16,4.0,99acres
32111.0,112742.0,Adyar,3,1545,Furnished,Both,3,,16,11.0,99acres
22392.0,79025.0,OMR,3,1297,Furnished,Both,3,13.0,16,3.0,NoBroker
21379.0,89670.0,Adyar,2,794,Unfurnished,Family,2,10.0,12,4.0,Housing.com
49046.0,162327.0,Nungambakkam,4,1661,,,4,0.0,6,2.0,NoBroker
34040.0,167356.0,Adyar,3,1507,Unfurnished,Both,2,7.0,16,5.0,99acres
7391.0,27568.0,Tambaram,2,1096,Semi-Furnished,Family,2,0.0,4,9.0,MagicBricks
16091.0,69624.0,Sholinganallur,2,780,Furnished,Family,2,6.0,6,8.0,NoBroker
21581.0,89210.0,Navalur,3,1497,Unfurnished,Bachelors,3,5.0,6,7.0,Housing.com
11413.0,39568.0,Thoraipakkam,2,771,Semi-Furnished,Family,2,5.0,16,6.0,99acres
5724.0,27731.0,Pallikaranai,1,477,Semi-Furnished,Both,1,0.0,6,5.0,99acres
9357.0,29189.0,ECR,2,952,Semi-Furnished,Family,2,3.0,12,11.0,MagicBricks
6069.0,19944.0,OMR,1,397,Semi-Furnished,Bachelors,1,4.0,12,6.0,99acres
34919.0,,OMR,4,1745,Semi-Furnished,Both,4,7.0,12,9.0,NoBroker
23311.0,,Porur,3,1419,Unfurnished,,3,,8,2.0,99acres
26477.0,114291.0,T Nagar,2,954,Semi-Furnished,Bachelors,2,10.0,12,9.0,NoBroker
26349.0,90347.0,OMR,3,1255,Semi-Furnished,Both,2,1.0,4,8.0,MagicBricks
27422.0,129534.0,Nungambakkam,2,1000,Unfurnished,Bachelors,2,3.0,16,7.0,NoBroker
22774.0,45551.0,OMR,3,1356,Furnished,Bachelors,3,8.0,8,11.0,MagicBricks
13813.0,39698.0,Porur,2,1040,Furnished,Bachelors,2,5.0,8,7.0,Housing.com
37442.0,79421.0,Anna Nagar,4,1910,Semi-Furnished,Bachelors,4,3.0,8,6.0,Housing.com
12718.0,54640.0,OMR,2,852,Semi-Furnished,Family,2,11.0,12,8.0,Housing.com
6386.0,25280.0,Chromepet,1,642,Unfurnished,Bachelors,1,15.0,16,7.0,NoBroker
16447.0,37785.0,Velachery,2,962,Furnished,Both,2,2.0,8,10.0,MagicBricks
9335.0,34043.0,Perungudi,1,509,Semi-Furnished,Bachelors,1,4.0,8,3.0,MagicBricks
19103.0,77419.0,Anna Nagar,2,939,Semi-Furnished,Both,2,0.0,8,5.0,NoBroker
24938.0,107178.0,Sholinganallur,3,1304,Semi-Furnished,Family,2,2.0,8,5.0,Housing.com
20801.0,93295.0,Velachery,3,1354,Furnished,Family,3,5.0,6,2.0,99acres
27207.0,68023.0,Guindy,3,1598,Furnished,Both,3,1.0,6,7.0,MagicBricks
8843.0,42059.0,Ambattur,2,870,Unfurnished,Both,2,0.0,6,8.0,MagicBricks
21049.0,51782.0,Mogappair,3,1627,Semi-Furnished,Family,3,3.0,6,6.0,MagicBricks
10233.0,37631.0,Tambaram,2,1112,Furnished,Family,2,8.0,8,6.0,99acres
25933.0,98056.0,Velachery,3,1404,Furnished,Family,3,0.0,6,8.0,NoBroker
12853.0,46962.0,Thoraipakkam,2,913,Unfurnished,Family,1,0.0,6,9.0,MagicBricks
9989.0,39740.0,OMR,1,466,Semi-Furnished,Family,1,3.0,4,9.0,99acres
25883.0,113131.0,Nungambakkam,2,913,Furnished,Family,1,6.0,8,3.0,NoBroker
23765.0,97333.0,OMR,3,1314,Semi-Furnished,Bachelors,2,2.0,8,6.0,NoBroker
12318.0,42056.0,Porur,2,910,Furnished,Family,1,6.0,6,3.0,MagicBricks
15335.0,72877.0,Thoraipakkam,2,956,Semi-Furnished,Family,2,11.0,16,11.0,Housing.com
58076.0,280795.0,T Nagar,4,2008,Furnished,Bachelors,4,3.0,4,10.0,NoBroker
18503.0,84416.0,ECR,2,1031,Furnished,Both,1,1.0,4,3.0,MagicBricks
23576.0,54840.0,Guindy,3,1315,Semi-Furnished,Both,3,5.0,6,3.0,NoBroker
41721.0,100058.0,Nungambakkam,3,1545,Unfurnished,Family,3,,16,5.0,Housing.com
28904.0,66755.0,Perungudi,3,1492,Semi-Furnished,Family,3,8.0,12,8.0,NoBroker
23113.0,62186.0,Sholinganallur,3,1066,Semi-Furnished,Bachelors,3,8.0,12,10.0,MagicBricks
12814.0,30459.0,Thoraipakkam,2,977,Semi-Furnished,Both,2,15.0,16,9.0,99acres
17764.0,86026.0,ECR,3,1176,Semi-Furnished,Both,3,2.0,12,8.0,NoBroker
19101.0,44379.0,OMR,2,1061,Semi-Furnished,Both,2,6.0,12,2.0,NoBroker
16252.0,78635.0,Guindy,2,792,Furnished,Both,2,4.0,6,3.0,NoBroker
6765.0,28160.0,Kolathur,2,967,Unfurnished,Bachelors,2,2.0,12,9.0,NoBroker
27837.0,68917.0,Perungudi,3,1435,Unfurnished,Family,3,,12,,99acres
33822.0,89462.0,Medavakkam,4,2347,Furnished,Family,4,2.0,12,11.0,99acres
5765.0,15445.0,Ambattur,1,535,Unfurnished,Bachelors,1,0.0,2,5.0,99acres
13670.0,55409.0,Medavakkam,2,1081,Semi-Furnished,Family,2,5.0,8,8.0,Housing.com
9281.0,27504.0,OMR,1,473,Furnished,Both,1,2.0,2,5.0,NoBroker
15163.0,63018.0,Thoraipakkam,2,987,Furnished,Both,2,8.0,8,9.0,NoBroker
27152.0,115777.0,Velachery,3,1485,Furnished,Family,2,6.0,12,10.0,NoBroker
29170.0,113271.0,ECR,3,1594,Furnished,Bachelors,2,7.0,12,,MagicBricks
19548.0,40202.0,OMR,3,1189,Semi-Furnished,Family,3,3.0,8,8.0,MagicBricks
20025.0,91870.0,Velachery,3,1156,Furnished,Bachelors,3,5.0,12,10.0,MagicBricks
10112.0,42480.0,Mogappair,2,852,Semi-Furnished,Both,2,7.0,8,10.0,Housing.com
16532.0,71384.0,Sholinganallur,2,1014,Semi-Furnished,Bachelors,2,5.0,6,4.0,MagicBricks
44911.0,143986.0,Adyar,4,1918,Semi-Furnished,Family,4,13.0,16,10.0,NoBroker
9419.0,29989.0,Tambaram,2,822,Semi-Furnished,Bachelors,2,3.0,6,10.0,NoBroker
12514.0,54395.0,Sholinganallur,1,622,,Family,1,4.0,8,4.0,MagicBricks
8269.0,27881.0,Tambaram,2,865,Unfurnished,Both,2,13.0,16,9.0,NoBroker
5000.0,,Chromepet,1,555,Semi-Furnished,Family,1,4.0,8,8.0,NoBroker
29921.0,130252.0,Perungudi,3,1407,Furnished,Both,2,3.0,8,4.0,Housing.com
10184.0,40164.0,Mogappair,2,908,Unfurnished,Bachelors,2,5.0,6,7.0,99acres
9170.0,38611.0,Pallikaranai,2,916,Unfurnished,Family,1,0.0,4,4.0,Housing.com
5000.0,10989.0,Ambattur,1,483,Semi-Furnished,Both,1,,2,11.0,Housing.com
31840.0,129032.0,Adyar,3,1469,Unfurnished,Both,3,8.0,12,9.0,MagicBricks
22350.0,65287.0,OMR,3,1299,,Bachelors,3,1.0,6,9.0,99acres
34551.0,108187.0,T Nagar,2,1111,Unfurnished,Family,2,4.0,8,9.0,99acres
11529.0,45055.0,Perungudi,1,543,Semi-Furnished,Family,1,5.0,12,9.0,MagicBricks
16214.0,66215.0,Tambaram,4,1653,Semi-Furnished,Family,4,1.0,4,7.0,MagicBricks
23220.0,84464.0,OMR,4,1648,Unfurnished,Both,4,0.0,2,4.0,MagicBricks
18577.0,86793.0,Guindy,2,1015,Semi-Furnished,Family,2,2.0,16,3.0,NoBroker
13475.0,50221.0,Medavakkam,2,1012,Unfurnished,Family,2,0.0,4,11.0,MagicBricks
41832.0,139569.0,OMR,4,1941,Furnished,Family,4,9.0,12,11.0,99acres
18471.0,67962.0,Tambaram,3,1576,Semi-Furnished,Family,3,10.0,12,7.0,Housing.com
33849.0,166239.0,Adyar,3,1510,Furnished,Both,2,7.0,12,10.0,99acres
19522.0,96300.0,Perungudi,2,961,Semi-Furnished,Family,2,1.0,8,11.0,MagicBricks
19250.0,70077.0,Nungambakkam,2,888,Unfurnished,Both,2,1.0,6,8.0,99acres
17263.0,68480.0,Navalur,2,924,Semi-Furnished,Family,2,0.0,2,3.0,Housing.com
29529.0,130747.0,OMR,4,1744,Unfurnished,Family,4,1.0,8,10.0,NoBroker
19274.0,88961.0,Sholinganallur,2,915,Furnished,Bachelors,2,4.0,8,9.0,NoBroker
27864.0,,Adyar,3,1329,Semi-Furnished,Bachelors,2,2.0,8,2.0,NoBroker
25555.0,54629.0,T Nagar,2,880,Furnished,Family,2,4.0,4,8.0,NoBroker
15901.0,68845.0,Perungudi,2,813,Semi-Furnished,Bachelors,2,1.0,6,3.0,99acres
12407.0,41956.0,Tambaram,2,941,Unfurnished,Both,2,6.0,6,6.0,99acres
19143.0,46909.0,Anna Nagar,2,1025,Furnished,Both,2,2.0,4,7.0,Housing.com
13159.0,62255.0,Thoraipakkam,2,821,Semi-Furnished,Bachelors,2,2.0,6,9.0,MagicBricks
25152.0,94223.0,ECR,3,1258,Unfurnished,Bachelors,3,4.0,8,3.0,99acres
13425.0,43971.0,Kolathur,3,1315,Unfurnished,Bachelors,2,7.0,12,7.0,99acres
35064.0,90835.0,Anna Nagar,3,1523,Semi-Furnished,Family,3,3.0,4,7.0,99acres
31195.0,121940.0,Adyar,3,1287,Semi-Furnished,Family,3,8.0,16,5.0,MagicBricks
32381.0,124218.0,Anna Nagar,3,1266,Furnished,Family,3,0.0,4,11.0,99acres
16354.0,71897.0,Velachery,2,963,Unfurnished,Bachelors,2,0.0,6,2.0,Housing.com
34319.0,146909.0,Velachery,4,2089,Semi-Furnished,Family,4,0.0,12,7.0,MagicBricks
8995.0,36059.0,Sholinganallur,1,541,Semi-Furnished,Family,1,1.0,4,2.0,MagicBricks
14025.0,57810.0,Porur,2,904,Furnished,Bachelors,2,8.0,8,6.0,MagicBricks
21965.0,69223.0,OMR,3,1305,Semi-Furnished,Family,3,1.0,6,9.0,MagicBricks
30816.0,122132.0,Adyar,2,1151,Semi-Furnished,Both,2,3.0,12,7.0,MagicBricks
15581.0,34777.0,Medavakkam,2,1093,Unfurnished,Bachelors,1,11.0,16,7.0,MagicBricks
43160.0,,Nungambakkam,4,1585,Semi-Furnished,Family,4,0.0,4,8.0,MagicBricks
29517.0,133684.0,Perungudi,3,1525,Semi-Furnished,Family,3,6.0,6,10.0,MagicBricks
28956.0,119126.0,Adyar,3,1120,Furnished,Family,3,1.0,6,10.0,Housing.com
19233.0,52138.0,T Nagar,2,854,Unfurnished,Bachelors,2,0.0,6,3.0,NoBroker
29422.0,131146.0,Perungudi,3,1393,Furnished,Family,3,3.0,12,7.0,NoBroker
10717.0,46145.0,Tambaram,3,1208,Semi-Furnished,Family,3,1.0,4,6.0,99acres
16847.0,57483.0,Guindy,2,729,Semi-Furnished,Family,2,6.0,6,4.0,NoBroker
29463.0,60410.0,OMR,3,1512,Unfurnished,Both,2,6.0,16,11.0,MagicBricks
17398.0,53266.0,OMR,2,952,Unfurnished,Family,2,4.0,6,5.0,MagicBricks
12143.0,60660.0,Thoraipakkam,2,907,Semi-Furnished,Bachelors,2,14.0,16,9.0,NoBroker
49744.0,154250.0,Adyar,4,2125,Furnished,Bachelors,4,2.0,4,10.0,99acres
31507.0,95965.0,Velachery,3,1438,Semi-Furnished,Both,3,3.0,6,2.0,99acres
27057.0,84088.0,Anna Nagar,3,1370,Semi-Furnished,Family,2,8.0,12,7.0,MagicBricks
12608.0,35637.0,Chromepet,3,1137,Unfurnished,Bachelors,3,2.0,2,10.0,99acres
8419.0,18276.0,Kolathur,2,798,Unfurnished,Bachelors,2,4.0,8,11.0,Housing.com
13491.0,54760.0,Mogappair,2,988,Unfurnished,Both,2,2.0,2,5.0,Housing.com
10604.0,,Kolathur,2,1097,Semi-Furnished,Both,2,6.0,8,6.0,MagicBricks
51256.0,207379.0,Nungambakkam,3,1772,Furnished,Both,3,4.0,4,8.0,MagicBricks
18343.0,71399.0,Navalur,3,1326,Furnished,,2,6.0,6,7.0,MagicBricks
6194.0,13924.0,Tambaram,1,612,Furnished,Family,1,10.0,12,6.0,MagicBricks
20834.0,64559.0,OMR,3,1263,Semi-Furnished,Family,3,5.0,8,2.0,MagicBricks
17226.0,77473.0,ECR,2,1066,Semi-Furnished,Both,2,3.0,12,9.0,Housing.com
23277.0,72647.0,Navalur,3,1351,Unfurnished,Both,2,2.0,2,11.0,MagicBricks
13332.0,60074.0,Perungudi,2,777,Semi-Furnished,Both,2,7.0,12,8.0,99acres
15545.0,58310.0,Medavakkam,3,1306,Semi-Furnished,Both,3,1.0,12,10.0,NoBroker
28757.0,95614.0,Sholinganallur,3,1410,Semi-Furnished,Bachelors,3,2.0,6,3.0,99acres
39320.0,177311.0,Adyar,4,2050,Semi-Furnished,Both,4,2.0,16,7.0,99acres
7632.0,34935.0,Chromepet,2,824,Furnished,Both,2,0.0,6,4.0,99acres
10049.0,25451.0,Sholinganallur,1,525,Semi-Furnished,Bachelors,1,0.0,16,5.0,MagicBricks
48025.0,238238.0,OMR,4,2249,Semi-Furnished,Both,4,3.0,8,9.0,Housing.com
18106.0,78504.0,Sholinganallur,2,982,Unfurnished,Bachelors,2,1.0,4,6.0,MagicBricks
6875.0,,Pallikaranai,1,581,Semi-Furnished,Family,1,5.0,8,6.0,MagicBricks
17173.0,67246.0,Thoraipakkam,3,1179,Semi-Furnished,Bachelors,3,1.0,6,5.0,99acres
39629.0,163169.0,Anna Nagar,3,1513,Furnished,Both,3,1.0,12,2.0,MagicBricks
13396.0,35478.0,Velachery,2,834,Semi-Furnished,Bachelors,2,1.0,6,6.0,99acres
20554.0,48278.0,OMR,3,1331,Furnished,Bachelors,3,12.0,12,8.0,Housing.com
33167.0,97932.0,Nungambakkam,2,1020,Semi-Furnished,Both,2,0.0,4,6.0,99acres
5831.0,25007.0,Pallikaranai,1,502,Furnished,Bachelors,1,3.0,8,3.0,MagicBricks
41237.0,124971.0,OMR,4,2064,,Both,4,2.0,6,7.0,MagicBricks
7173.0,35023.0,Medavakkam,1,619,Furnished,Bachelors,1,3.0,6,9.0,MagicBricks
13097.0,48079.0,Mogappair,2,945,Semi-Furnished,Family,2,6.0,6,8.0,99acres
33159.0,71143.0,Anna Nagar,4,1741,Semi-Furnished,Bachelors,4,7.0,8,7.0,Housing.com
12628.0,50147.0,Sholinganallur,1,623,Furnished,Family,1,0.0,4,2.0,99acres
21501.0,81613.0,Thoraipakkam,3,1207,Furnished,Family,3,16.0,16,9.0,MagicBricks
18360.0,71073.0,Guindy,2,853,Unfurnished,Family,2,0.0,6,11.0,MagicBricks
15931.0,54627.0,Kolathur,3,1689,Furnished,,3,2.0,6,,NoBroker
24597.0,115178.0,Perungudi,3,1115,Furnished,Bachelors,3,2.0,8,8.0,99acres
6063.0,27010.0,OMR,1,385,Unfurnished,Family,1,5.0,6,10.0,99acres
18145.0,65051.0,Velachery,2,994,Furnished,Family,2,7.0,8,,Housing.com
32208.0,112441.0,Sholinganallur,4,1899,Unfurnished,Bachelors,4,3.0,6,3.0,MagicBricks
25494.0,55057.0,Adyar,2,1025,Semi-Furnished,Bachelors,2,4.0,6,2.0,MagicBricks
36391.0,93458.0,Anna Nagar,3,1567,Unfurnished,Family,3,8.0,8,4.0,99acres
17763.0,63708.0,Anna Nagar,2,905,Semi-Furnished,Both,1,7.0,12,5.0,NoBroker
16538.0,42194.0,Porur,3,1341,Unfurnished,Bachelors,3,7.0,16,9.0,99acres
14589.0,39527.0,Medavakkam,2,1083,Semi-Furnished,Family,2,4.0,8,4.0,Housing.com
8257.0,37294.0,Velachery,1,518,Semi-Furnished,Bachelors,1,1.0,16,6.0,Housing.com
9417.0,30079.0,Kolathur,2,938,Semi-Furnished,Family,1,2.0,6,3.0,MagicBricks
15380.0,33960.0,Sholinganallur,2,961,Semi-Furnished,Family,2,2.0,6,6.0,MagicBricks
11381.0,36655.0,Medavakkam,2,1035,Semi-Furnished,Both,1,7.0,16,9.0,MagicBricks
13752.0,33018.0,OMR,2,749,Unfurnished,Family,2,0.0,4,7.0,MagicBricks
29845.0,81169.0,Navalur,4,1946,Semi-Furnished,Both,4,5.0,8,6.0,NoBroker
10110.0,,Navalur,2,894,Furnished,Family,2,0.0,4,6.0,Housing.com
26580.0,60036.0,OMR,3,1504,Furnished,Family,3,6.0,8,9.0,99acres
5000.0,17938.0,Ambattur,1,483,Furnished,Both,1,2.0,8,5.0,99acres
13865.0,66338.0,Guindy,2,850,Semi-Furnished,Both,2,0.0,16,3.0,MagicBricks
26148.0,121410.0,Anna Nagar,2,983,Unfurnished,Both,2,4.0,8,,MagicBricks
30801.0,118612.0,Anna Nagar,3,1400,Semi-Furnished,Both,2,6.0,8,10.0,Housing.com
22158.0,94735.0,Sholinganallur,2,1062,Semi-Furnished,Bachelors,2,5.0,8,10.0,NoBroker
27540.0,119051.0,ECR,3,1567,Unfurnished,Bachelors,3,5.0,6,6.0,99acres
20737.0,57491.0,Porur,4,1772,Semi-Furnished,Bachelors,4,2.0,6,8.0,MagicBricks
30308.0,75964.0,Anna Nagar,3,1249,Semi-Furnished,Bachelors,2,4.0,4,3.0,99acres
18071.0,41637.0,Ambattur,3,1836,Furnished,Bachelors,2,7.0,12,6.0,99acres
46073.0,127376.0,Adyar,4,2036,Unfurnished,Family,4,3.0,8,4.0,MagicBricks
31565.0,69214.0,Velachery,3,1600,Furnished,Bachelors,3,12.0,12,4.0,Housing.com
30541.0,92984.0,Velachery,4,1723,Unfurnished,Both,4,0.0,6,8.0,MagicBricks
9198.0,33845.0,Mogappair,2,847,Semi-Furnished,Family,2,11.0,16,6.0,MagicBricks
21513.0,85804.0,Perungudi,2,1017,Semi-Furnished,Both,2,7.0,8,8.0,NoBroker
20550.0,89144.0,Sholinganallur,3,1352,Furnished,Family,3,12.0,12,8.0,NoBroker
48825.0,238046.0,Adyar,4,2015,Unfurnished,Bachelors,4,6.0,6,11.0,99acres
11009.0,33502.0,Chromepet,3,1273,Semi-Furnished,Family,3,4.0,4,7.0,NoBroker
16348.0,71725.0,Sholinganallur,2,789,Furnished,Bachelors,2,3.0,4,2.0,99acres
33539.0,71331.0,Anna Nagar,4,1684,Semi-Furnished,Family,4,6.0,16,8.0,NoBroker
34417.0,72674.0,Anna Nagar,3,1437,Unfurnished,Family,3,10.0,12,8.0,NoBroker
22961.0,60652.0,Porur,3,1379,Furnished,Bachelors,3,10.0,12,3.0,MagicBricks
26707.0,77724.0,Porur,4,2076,Furnished,Bachelors,4,0.0,6,6.0,Housing.com
28160.0,97458.0,Adyar,3,1483,Semi-Furnished,Family,3,1.0,4,9.0,NoBroker
27650.0,110573.0,Anna Nagar,3,1290,Unfurnished,Bachelors,3,5.0,6,2.0,MagicBricks
16949.0,39855.0,Sholinganallur,2,938,Furnished,Family,2,12.0,12,4.0,NoBroker
32157.0,91371.0,Anna Nagar,3,1254,Unfurnished,Family,3,1.0,8,8.0,Housing.com
11932.0,30778.0,Medavakkam,2,924,Furnished,Bachelors,2,1.0,12,6.0,99acres
8912.0,20553.0,Medavakkam,1,564,Furnished,Family,1,5.0,8,5.0,MagicBricks
13044.0,62776.0,Chromepet,3,1226,Unfurnished,Bachelors,3,3.0,6,10.0,99acres
13177.0,61501.0,Thoraipakkam,2,1010,Semi-Furnished,Family,2,3.0,8,6.0,MagicBricks
21219.0,55750.0,Anna Nagar,2,964,Unfurnished,Both,2,3.0,4,,Housing.com
11630.0,42691.0,OMR,1,595,Unfurnished,Family,1,3.0,6,4.0,MagicBricks
6962.0,22101.0,Medavakkam,1,555,Semi-Furnished,Family,1,0.0,12,10.0,Housing.com
33888.0,102151.0,Adyar,3,1387,Furnished,Family,3,7.0,8,11.0,NoBroker
26036.0,54057.0,Adyar,3,1256,Unfurnished,Family,3,5.0,16,2.0,NoBroker
19215.0,71704.0,Navalur,2,1185,Unfurnished,Both,2,5.0,6,6.0,99acres
33230.0,93434.0,Adyar,2,1084,Unfurnished,Family,1,7.0,12,10.0,MagicBricks
12978.0,63675.0,Mogappair,2,855,Furnished,Family,2,0.0,12,6.0,MagicBricks
13424.0,34713.0,Medavakkam,2,1032,Furnished,Both,1,12.0,12,4.0,Housing.com
22758.0,102890.0,T Nagar,2,923,Unfurnished,Both,2,5.0,8,10.0,99acres
42537.0,107602.0,Adyar,4,1915,,Family,4,1.0,4,10.0,NoBroker
5082.0,17513.0,Medavakkam,1,492,Furnished,Bachelors,1,,16,6.0,MagicBricks
11624.0,34971.0,Medavakkam,2,946,Semi-Furnished,Bachelors,2,1.0,8,2.0,NoBroker
15383.0,54514.0,Velachery,2,742,Semi-Furnished,Bachelors,2,4.0,4,7.0,NoBroker
19448.0,58576.0,Perungudi,2,872,,Bachelors,2,2.0,12,6.0,MagicBricks
24558.0,58333.0,ECR,3,1578,Semi-Furnished,Both,3,0.0,6,5.0,NoBroker
42928.0,96859.0,Anna Nagar,4,1968,Furnished,Family,4,0.0,6,9.0,NoBroker
5744.0,17375.0,Pallikaranai,1,468,Furnished,Both,1,8.0,8,8.0,NoBroker
34765.0,74393.0,Anna Nagar,3,1374,Furnished,Bachelors,3,0.0,8,6.0,MagicBricks
37024.0,157292.0,T Nagar,3,1328,Furnished,Family,3,4.0,8,5.0,Housing.com
18924.0,58398.0,T Nagar,2,833,Unfurnished,Bachelors,2,4.0,12,8.0,NoBroker
44276.0,156722.0,Anna Nagar,4,1935,Unfurnished,Family,4,1.0,4,7.0,Housing.com
12045.0,36933.0,ECR,2,708,Semi-Furnished,Family,2,5.0,6,7.0,MagicBricks
16168.0,52305.0,Pallikaranai,3,1245,Furnished,Bachelors,3,,6,6.0,99acres
5077.0,14380.0,Kolathur,1,510,Furnished,Bachelors,1,4.0,6,2.0,99acres
11107.0,,Kolathur,3,1367,Semi-Furnished,Bachelors,3,0.0,6,2.0,Housing.com
19095.0,48484.0,Sholinganallur,2,1067,Semi-Furnished,Bachelors,2,4.0,4,4.0,99acres
8964.0,29290.0,Perungudi,1,513,Semi-Furnished,Bachelors,1,6.0,6,4.0,99acres
11586.0,36452.0,Thoraipakkam,2,928,Unfurnished,Family,2,3.0,8,11.0,99acres
19999.0,78561.0,T Nagar,2,832,Semi-Furnished,Both,2,8.0,12,2.0,MagicBricks
17862.0,40877.0,Velachery,2,1049,Unfurnished,Family,2,1.0,12,2.0,99acres
18806.0,80890.0,Guindy,3,1339,Unfurnished,Family,3,2.0,8,10.0,99acres
17455.0,68244.0,Guindy,2,905,Semi-Furnished,Both,2,2.0,2,11.0,99acres
11004.0,53274.0,Medavakkam,2,1141,Unfurnished,Family,1,4.0,8,10.0,MagicBricks
9262.0,20958.0,Tambaram,2,1061,Semi-Furnished,Bachelors,2,3.0,12,8.0,Housing.com
49296.0,109110.0,Adyar,4,2192,Semi-Furnished,Both,4,,6,5.0,MagicBricks
34474.0,,Thoraipakkam,4,2022,Semi-Furnished,Family,4,4.0,4,11.0,99acres
26463.0,77821.0,T Nagar,2,1048,Furnished,Family,2,5.0,6,8.0,99acres
14581.0,54981.0,ECR,2,1053,Semi-Furnished,Family,1,9.0,12,10.0,99acres
15119.0,34698.0,OMR,2,1015,Unfurnished,Family,2,4.0,6,,99acres
15439.0,42240.0,ECR,2,952,Unfurnished,Both,2,0.0,4,11.0,NoBroker
10945.0,46364.0,Pallikaranai,2,1125,Semi-Furnished,Bachelors,2,1.0,12,4.0,NoBroker
16847.0,78386.0,Velachery,2,932,Semi-Furnished,Family,2,3.0,12,7.0,99acres
17670.0,49452.0,ECR,2,1113,Semi-Furnished,Both,2,0.0,6,3.0,99acres
18692.0,73479.0,Thoraipakkam,3,1351,Semi-Furnished,Bachelors,3,5.0,6,11.0,MagicBricks
12371.0,38971.0,OMR,2,786,Unfurnished,Family,2,1.0,4,3.0,Housing.com
8545.0,36594.0,OMR,1,558,,Family,1,2.0,4,9.0,99acres
11744.0,27798.0,Sholinganallur,2,665,Unfurnished,Family,2,7.0,8,11.0,MagicBricks
31370.0,109904.0,Velachery,4,1813,Semi-Furnished,Bachelors,4,0.0,4,3.0,99acres
21993.0,56399.0,ECR,3,1629,Furnished,Both,3,1.0,4,,99acres
5369.0,18455.0,Pallikaranai,1,531,Furnished,Bachelors,1,8.0,8,5.0,Housing.com
8115.0,31987.0,Chromepet,2,1046,Semi-Furnished,Both,1,2.0,4,6.0,99acres
35670.0,145995.0,Perungudi,4,1845,Semi-Furnished,Family,4,1.0,12,4.0,NoBroker
10753.0,41643.0,Mogappair,2,923,Semi-Furnished,Both,1,1.0,2,11.0,MagicBricks
16028.0,33805.0,Porur,3,1110,Semi-Furnished,Bachelors,3,1.0,8,2.0,99acres
10734.0,35327.0,Perungudi,1,578,Furnished,Bachelors,1,6.0,8,9.0,99acres
37176.0,153299.0,Perungudi,4,1692,Semi-Furnished,Bachelors,4,0.0,8,11.0,Housing.com
14574.0,46182.0,Thoraipakkam,2,884,Semi-Furnished,Bachelors,2,0.0,12,2.0,MagicBricks
26659.0,91078.0,Nungambakkam,2,827,Semi-Furnished,Family,2,6.0,8,11.0,Housing.com
13793.0,60574.0,Thoraipakkam,2,961,Semi-Furnished,Family,2,0.0,4,11.0,99acres
29396.0,120111.0,Anna Nagar,3,1223,Unfurnished,Both,3,0.0,6,8.0,MagicBricks
37065.0,178353.0,Adyar,3,1595,Semi-Furnished,Family,3,8.0,12,4.0,NoBroker
24781.0,115541.0,OMR,3,1471,Unfurnished,Family,3,3.0,8,3.0,MagicBricks
19209.0,83093.0,Thoraipakkam,3,1370,Unfurnished,Bachelors,3,2.0,4,10.0,Housing.com
21469.0,62518.0,Adyar,2,857,Semi-Furnished,Bachelors,1,3.0,4,,MagicBricks
19318.0,73599.0,Navalur,2,1272,Furnished,Bachelors,2,3.0,16,5.0,MagicBricks
11606.0,57795.0,Navalur,2,856,Furnished,Bachelors,2,0.0,2,7.0,MagicBricks
